"","X","prob","resp","trials","real_lambda_con","real_alpha_con","real_beta_con","real_lambda_uncon","real_alpha_uncon","real_beta_uncon","id","subs","model","simulated_alpha","simulated_beta","simulated_lapse"
"41",-12.70617,0.142241970695766,1,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"42",-12.43146,0.16204689296436,0,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"43",-5.43438,0.918822420589899,1,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"44",-11.00654,0.317086241690402,1,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"45",-5.70871,0.912108131308729,1,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"46",-9.32896,0.576093500394066,0,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"47",-7.77154,0.784604710707285,1,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"48",-11.13576,0.299570639539234,0,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"49",-2.42598,0.938352291543807,1,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"50",-14.87827,0.0702117119425112,0,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"51",-12.17337,0.183590535655241,0,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"52",-8.43935,0.705734309478536,0,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"53",-12.83843,0.133805322228969,0,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"54",-5.88731,0.906797866226672,1,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"55",-9.68653,0.519389439302497,1,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"56",-6.1004,0.899357169862681,0,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"57",-14.3719,0.0773978424686119,0,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"58",-14.40746,0.076766893201678,0,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"59",-5.56,0.915950038545239,1,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"60",-11.73415,0.227020581274648,0,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"61",-10.88258,0.334432692585571,1,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"62",-5.56839,0.915746397777766,1,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"63",-6.88228,0.859517946612727,0,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"64",-10.97436,0.321539813240629,0,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"65",-5.78639,0.909896175325954,1,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"66",-2.94653,0.937933072600765,1,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"67",-4.65713,0.930615709045901,1,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"68",-4.90019,0.927860245985254,1,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"69",-10.75816,0.352337499604665,0,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"70",-5.19837,0.92339511855163,1,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"71",-14.41098,0.0767056031618071,0,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"72",-6.34293,0.889251115522548,1,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"73",-6.54833,0.879179560889007,1,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"74",-13.35837,0.106947555981004,0,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"75",-7.06147,0.847154200017755,0,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"76",-6.55662,0.878742021352041,1,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"77",-12.51506,0.155685471221599,0,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"78",-13.37256,0.106344249800471,0,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"79",-7.62438,0.799395839002966,1,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"80",-5.80868,0.909234127779736,1,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"81",-7.35837,0.823691311618134,1,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"82",-4.22831,0.934006774892539,1,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"83",-12.82705,0.134504113180378,0,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"84",-5.94852,0.904789144830145,1,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"85",-10.61085,0.374113435467641,1,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"86",-12.55258,0.15292657361675,0,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"87",-13.13237,0.117447703630136,1,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"88",-12.19444,0.181722367160085,0,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"89",-5.37512,0.920067351668618,1,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"90",-11.57164,0.245245064497443,0,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"91",-13.90535,0.087922198792919,0,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"92",-13.05868,0.121250608010831,0,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"93",-6.94467,0.855362232076065,1,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"94",-6.97159,0.853520304846739,0,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"95",-12.51559,0.155646087126413,0,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"96",-13.1409,0.117019897990922,1,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"97",-5.82203,0.908831643212449,1,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"98",-6.99201,0.852103312036965,1,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"99",-13.05775,0.121299842506337,0,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"100",-12.64808,0.146169094430776,0,100,0.061329525657556,-9.8075803685375,2.18402205430604,-1.96748711794799,-9.8075803685375,0.781168155957149,2544.51514111936,1,"normal",-5,1.5,-2.5
"101",7.5483640971,0.931342067660809,1,100,0.0480835395500084,-1.15723529300281,4.3533381479688,-2.24055743529133,-1.15723529300281,1.47094294114483,1453.36752979323,2,"normal",-5,1.5,-2.5
"102",-5.715578831,0.181424818031277,1,100,0.0480835395500084,-1.15723529300281,4.3533381479688,-2.24055743529133,-1.15723529300281,1.47094294114483,1453.36752979323,2,"normal",-5,1.5,-2.5
"103",-14.3408541774,0.0491946127954993,0,100,0.0480835395500084,-1.15723529300281,4.3533381479688,-2.24055743529133,-1.15723529300281,1.47094294114483,1453.36752979323,2,"normal",-5,1.5,-2.5
"104",-9.84486155146,0.068860335952814,0,100,0.0480835395500084,-1.15723529300281,4.3533381479688,-2.24055743529133,-1.15723529300281,1.47094294114483,1453.36752979323,2,"normal",-5,1.5,-2.5
"105",-5.24089243,0.205448866770635,0,100,0.0480835395500084,-1.15723529300281,4.3533381479688,-2.24055743529133,-1.15723529300281,1.47094294114483,1453.36752979323,2,"normal",-5,1.5,-2.5
"106",1.9691448224,0.73831339624495,1,100,0.0480835395500084,-1.15723529300281,4.3533381479688,-2.24055743529133,-1.15723529300281,1.47094294114483,1453.36752979323,2,"normal",-5,1.5,-2.5
"107",-17.30829,0.0481771889540272,0,100,0.0480835395500084,-1.15723529300281,4.3533381479688,-2.24055743529133,-1.15723529300281,1.47094294114483,1453.36752979323,2,"normal",-5,1.5,-2.5
"108",1.57672,0.712402963756358,1,100,0.0480835395500084,-1.15723529300281,4.3533381479688,-2.24055743529133,-1.15723529300281,1.47094294114483,1453.36752979323,2,"normal",-5,1.5,-2.5
"109",3.24036,0.810730688573737,0,100,0.0480835395500084,-1.15723529300281,4.3533381479688,-2.24055743529133,-1.15723529300281,1.47094294114483,1453.36752979323,2,"normal",-5,1.5,-2.5
"110",-3.74399,0.297712327683915,0,100,0.0480835395500084,-1.15723529300281,4.3533381479688,-2.24055743529133,-1.15723529300281,1.47094294114483,1453.36752979323,2,"normal",-5,1.5,-2.5
"111",1.08148,0.67756908372036,0,100,0.0480835395500084,-1.15723529300281,4.3533381479688,-2.24055743529133,-1.15723529300281,1.47094294114483,1453.36752979323,2,"normal",-5,1.5,-2.5
"112",11.99161,0.950775657464229,1,100,0.0480835395500084,-1.15723529300281,4.3533381479688,-2.24055743529133,-1.15723529300281,1.47094294114483,1453.36752979323,2,"normal",-5,1.5,-2.5
"113",3.43108,0.820004864832663,1,100,0.0480835395500084,-1.15723529300281,4.3533381479688,-2.24055743529133,-1.15723529300281,1.47094294114483,1453.36752979323,2,"normal",-5,1.5,-2.5
"114",5.695501,0.899739748355865,1,100,0.0480835395500084,-1.15723529300281,4.3533381479688,-2.24055743529133,-1.15723529300281,1.47094294114483,1453.36752979323,2,"normal",-5,1.5,-2.5
"115",-21.8042,0.0480844921704454,0,100,0.0480835395500084,-1.15723529300281,4.3533381479688,-2.24055743529133,-1.15723529300281,1.47094294114483,1453.36752979323,2,"normal",-5,1.5,-2.5
"116",-8.40313,0.0914780970748296,0,100,0.0480835395500084,-1.15723529300281,4.3533381479688,-2.24055743529133,-1.15723529300281,1.47094294114483,1453.36752979323,2,"normal",-5,1.5,-2.5
"117",-10.44326,0.0629597472341291,0,100,0.0480835395500084,-1.15723529300281,4.3533381479688,-2.24055743529133,-1.15723529300281,1.47094294114483,1453.36752979323,2,"normal",-5,1.5,-2.5
"118",0.389992002309,0.62550570260648,0,100,0.0480835395500084,-1.15723529300281,4.3533381479688,-2.24055743529133,-1.15723529300281,1.47094294114483,1453.36752979323,2,"normal",-5,1.5,-2.5
"119",1.72158,0.722149976817024,1,100,0.0480835395500084,-1.15723529300281,4.3533381479688,-2.24055743529133,-1.15723529300281,1.47094294114483,1453.36752979323,2,"normal",-5,1.5,-2.5
"120",0.6111,0.642537127760572,1,100,0.0480835395500084,-1.15723529300281,4.3533381479688,-2.24055743529133,-1.15723529300281,1.47094294114483,1453.36752979323,2,"normal",-5,1.5,-2.5
"121",6.55246,0.91731626998142,1,100,0.0480835395500084,-1.15723529300281,4.3533381479688,-2.24055743529133,-1.15723529300281,1.47094294114483,1453.36752979323,2,"normal",-5,1.5,-2.5
"122",-6.25516,0.157259088309434,0,100,0.0480835395500084,-1.15723529300281,4.3533381479688,-2.24055743529133,-1.15723529300281,1.47094294114483,1453.36752979323,2,"normal",-5,1.5,-2.5
"123",-8.27774,0.0941403520780545,0,100,0.0480835395500084,-1.15723529300281,4.3533381479688,-2.24055743529133,-1.15723529300281,1.47094294114483,1453.36752979323,2,"normal",-5,1.5,-2.5
"124",-0.40326,0.562139257327856,1,100,0.0480835395500084,-1.15723529300281,4.3533381479688,-2.24055743529133,-1.15723529300281,1.47094294114483,1453.36752979323,2,"normal",-5,1.5,-2.5
"125",-16.294181,0.0483126109735644,0,100,0.0480835395500084,-1.15723529300281,4.3533381479688,-2.24055743529133,-1.15723529300281,1.47094294114483,1453.36752979323,2,"normal",-5,1.5,-2.5
"126",-0.7419,0.534349166767341,1,100,0.0480835395500084,-1.15723529300281,4.3533381479688,-2.24055743529133,-1.15723529300281,1.47094294114483,1453.36752979323,2,"normal",-5,1.5,-2.5
"127",1.14638,0.682260618422699,0,100,0.0480835395500084,-1.15723529300281,4.3533381479688,-2.24055743529133,-1.15723529300281,1.47094294114483,1453.36752979323,2,"normal",-5,1.5,-2.5
"128",-5.43317,0.195404509458108,0,100,0.0480835395500084,-1.15723529300281,4.3533381479688,-2.24055743529133,-1.15723529300281,1.47094294114483,1453.36752979323,2,"normal",-5,1.5,-2.5
"129",4.06638,0.847896960453331,1,100,0.0480835395500084,-1.15723529300281,4.3533381479688,-2.24055743529133,-1.15723529300281,1.47094294114483,1453.36752979323,2,"normal",-5,1.5,-2.5
"130",1.5679,0.711802789532826,1,100,0.0480835395500084,-1.15723529300281,4.3533381479688,-2.24055743529133,-1.15723529300281,1.47094294114483,1453.36752979323,2,"normal",-5,1.5,-2.5
"131",-7.36281,0.117687686132546,0,100,0.0480835395500084,-1.15723529300281,4.3533381479688,-2.24055743529133,-1.15723529300281,1.47094294114483,1453.36752979323,2,"normal",-5,1.5,-2.5
"132",-4.23008,0.265127975327533,1,100,0.0480835395500084,-1.15723529300281,4.3533381479688,-2.24055743529133,-1.15723529300281,1.47094294114483,1453.36752979323,2,"normal",-5,1.5,-2.5
"133",-6.28204,0.156141575278691,0,100,0.0480835395500084,-1.15723529300281,4.3533381479688,-2.24055743529133,-1.15723529300281,1.47094294114483,1453.36752979323,2,"normal",-5,1.5,-2.5
"134",-7.48774,0.114017464918586,0,100,0.0480835395500084,-1.15723529300281,4.3533381479688,-2.24055743529133,-1.15723529300281,1.47094294114483,1453.36752979323,2,"normal",-5,1.5,-2.5
"135",7.04614,0.925021736442638,1,100,0.0480835395500084,-1.15723529300281,4.3533381479688,-2.24055743529133,-1.15723529300281,1.47094294114483,1453.36752979323,2,"normal",-5,1.5,-2.5
"136",5.232625,0.887673530291911,1,100,0.0480835395500084,-1.15723529300281,4.3533381479688,-2.24055743529133,-1.15723529300281,1.47094294114483,1453.36752979323,2,"normal",-5,1.5,-2.5
"137",-3.117913,0.342928724839363,1,100,0.0480835395500084,-1.15723529300281,4.3533381479688,-2.24055743529133,-1.15723529300281,1.47094294114483,1453.36752979323,2,"normal",-5,1.5,-2.5
"138",-13.05065,0.0509282170312101,0,100,0.0480835395500084,-1.15723529300281,4.3533381479688,-2.24055743529133,-1.15723529300281,1.47094294114483,1453.36752979323,2,"normal",-5,1.5,-2.5
"139",-4.191639,0.267617566891854,0,100,0.0480835395500084,-1.15723529300281,4.3533381479688,-2.24055743529133,-1.15723529300281,1.47094294114483,1453.36752979323,2,"normal",-5,1.5,-2.5
"140",1.97718,0.738827309338065,1,100,0.0480835395500084,-1.15723529300281,4.3533381479688,-2.24055743529133,-1.15723529300281,1.47094294114483,1453.36752979323,2,"normal",-5,1.5,-2.5
