"","X","prob","resp","trials","real_lambda_con","real_alpha_con","real_beta_con","real_lambda_uncon","real_alpha_uncon","real_beta_uncon","id","subs","model","simulated_alpha","simulated_beta","simulated_lapse"
"29",-7.80592,0.795485011763299,1,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"30",-11.84667,0.147951648715125,1,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"31",-12.59517,0.0824043449944879,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"32",-13.23023,0.0467134239619623,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"33",-7.67564,0.81213667807972,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"34",-12.5995,0.0821037796430347,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"35",-7.83833,0.791208453081498,1,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"36",-13.06227,0.0546092130182633,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"37",-12.80856,0.068577106940152,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"38",-4.11474,0.992794493342598,1,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"39",-14.29835,0.0159470062997473,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"40",-9.37709,0.539016036574276,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"41",-12.27326,0.107200635297877,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"42",-11.2497,0.220767902114067,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"43",-10.00542,0.423346149685952,1,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"44",-9.16963,0.576962851284207,1,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"45",-10.9236,0.268048023626334,1,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"46",-11.75446,0.157993060227779,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"47",-16.39003,0.00256249919006057,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"48",-13.06106,0.0546698504860411,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"49",-11.56286,0.180275770160096,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"50",-11.55551,0.18116859777378,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"51",-6.62135,0.914795388979152,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"52",-9.62046,0.49406610788363,1,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"53",-5.28793,0.975592018523382,1,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"54",-7.0617,0.878766628812985,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"55",-11.40269,0.200363136123992,1,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"56",-10.48056,0.339603611609029,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"57",-13.10781,0.0523668645605181,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"58",-6.93089,0.890458608530872,1,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"59",-6.76561,0.904022799653663,1,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"60",-5.7739,0.960382383640533,1,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"61",-7.57743,0.824112010071827,1,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"62",-12.58676,0.0829905471142228,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"63",-11.32567,0.210488771505381,1,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"64",-13.29268,0.0440317994210493,1,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"65",-12.21294,0.1124034048872,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"66",-13.98527,0.0221040317956839,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"67",-8.6174,0.67366236342028,1,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"68",-8.05941,0.760646678545496,1,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"69",-7.61215,0.819935491589371,1,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"70",-6.74402,0.905697275849686,1,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"71",-12.04787,0.127574179053443,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"72",-8.73016,0.654613806838422,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"73",-12.73504,0.0731175095279989,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"74",-12.7986,0.0691787847741456,1,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"75",-12.55655,0.0851228009517881,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"76",-8.06962,0.759177981423737,1,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"77",-6.95664,0.888224709371723,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"78",-14.75478,0.00987191452138118,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"79",-4.30405,0.991264025924619,1,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"80",-6.5975,0.916483450299081,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"81",-7.87548,0.786241472572723,1,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"82",-13.10774,0.0523702521921093,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"83",-12.27964,0.10666086348789,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"84",-6.09483,0.946367946353568,1,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"85",-13.00885,0.0573392586326502,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"86",-6.8019,0.901158053499843,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"87",-11.28587,0.215838093852299,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"88",-13.96169,0.0226481101314865,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"89",-13.03232,0.0561264066948968,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"90",-7.16234,0.869182035151343,1,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"91",-5.9009,0.95525869691807,1,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"92",-13.2932,0.0440100263431523,1,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"93",-12.83559,0.0669651743855288,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"94",-5.98301,0.951657437658725,1,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"95",-13.56045,0.0339645401864083,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"96",-11.77007,0.156261989806362,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"97",-8.03708,0.763841532265081,1,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"98",-12.4479,0.0931395996030718,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"99",-11.7631,0.157033356277224,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"100",-15.29757,0.0057239936710922,0,100,0.00178905418990021,-9.5883762723734,2.14922741176356,-5.62933647862427,-9.5883762723734,0.765108434194485,-1794.77761089569,1,"normal",-10,1,-6
"101",-5.2502174791,0.991021712548308,1,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"102",-11.0000109121,0.991014133107048,0,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"103",-5.5726279883,0.991021712506977,1,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"104",-9.3845290083,0.991021333276228,1,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"105",5.9099,0.991021712580941,1,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"106",-36.37316,0.0089783178978415,0,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"107",-10.38092,0.991019199656222,1,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"108",-8.52786,0.991021645913938,1,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"109",-8.67876,0.991021621334925,1,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"110",-7.27465,0.99102170824292,1,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"111",-19.65845,0.835292755578495,1,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"112",-14.83101,0.98889184522255,1,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"113",-15.68257,0.985353273727849,1,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"114",-20.97201,0.686758833101299,0,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"115",-27.17921,0.0381451714060088,0,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"116",-15.74123,0.984979671765782,0,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"117",-18.4478,0.920820924618681,1,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"118",-11.99995,0.990981488875553,1,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"119",-36.5028,0.0089783104756558,0,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"120",-24.95388,0.157438053564078,0,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"121",-10.8647,0.991015730457198,1,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"122",-9.25941,0.991021416412169,1,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"123",-25.25236,0.132629441924506,0,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"124",-31.6645,0.00913090074908855,0,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"125",-11.31825,0.991008622096792,1,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"126",-18.31058,0.927607541801123,1,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"127",-21.6119,0.597249639816051,1,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"128",-16.97018,0.970311098330793,1,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"129",-15.49912,0.986392821558404,1,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"130",-24.06931,0.249050807836736,0,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"131",-25.91821,0.0880790024651474,0,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"132",-20.00665,0.801442983287433,1,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"133",-18.75529,0.903605451910374,1,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"134",-20.3009,0.769595521737366,1,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"135",-22.59168,0.451120841809171,1,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"136",-22.21188,0.508082980896545,0,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"137",-19.27293,0.867839535573152,1,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"138",-17.03975,0.968947088844488,1,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"139",-28.07549,0.0216501991126824,0,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"140",-19.4671,0.85209292917673,1,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"141",-24.02592,0.254213665420751,0,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"142",-21.97867,0.543051856684766,0,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
"143",-19.25575,0.869170250025634,1,100,0.00897828741905891,-22.2656568869179,2.60635788772595,-4.00167919440521,-22.2656568869179,0.957953801478341,-758.221911597676,2,"normal",-10,1,-6
